ID,Command,Metafield: product.length [dimension],Metafield: product.width [dimension],Metafield: product.height [dimension]
7715403726951,UPDATE,"{""value"":15.125,""unit"":""in""}","{""value"":25.375,""unit"":""in""}","{""value"":14.625,""unit"":""in""}"
7715403759719,UPDATE,"{""value"":15.375,""unit"":""in""}","{""value"":23.625,""unit"":""in""}","{""value"":15.75,""unit"":""in""}"
7715403792487,UPDATE,"{""value"":17.875,""unit"":""in""}","{""value"":19.5,""unit"":""in""}","{""value"":11,""unit"":""in""}"
7715403825255,UPDATE,"{""value"":24.75,""unit"":""in""}","{""value"":17.375,""unit"":""in""}","{""value"":11.75,""unit"":""in""}"
7715403858023,UPDATE,"{""value"":33.125,""unit"":""in""}","{""value"":60.625,""unit"":""in""}","{""value"":22.5,""unit"":""in""}"
7715403890791,UPDATE,"{""value"":33.125,""unit"":""in""}","{""value"":60.625,""unit"":""in""}","{""value"":22.5,""unit"":""in""}"
7715403923559,UPDATE,"{""value"":31.875,""unit"":""in""}","{""value"":61.375,""unit"":""in""}","{""value"":22.5,""unit"":""in""}"
7715403956327,UPDATE,"{""value"":31.875,""unit"":""in""}","{""value"":61.375,""unit"":""in""}","{""value"":22.5,""unit"":""in""}"
7715404251239,UPDATE,"{""value"":15.75,""unit"":""in""}","{""value"":17,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715404316775,UPDATE,"{""value"":5.875,""unit"":""in""}","{""value"":9.625,""unit"":""in""}","{""value"":1.625,""unit"":""in""}"
7715404349543,UPDATE,"{""value"":5.875,""unit"":""in""}","{""value"":9.625,""unit"":""in""}","{""value"":1.625,""unit"":""in""}"
7715404382311,UPDATE,"{""value"":15.141,""unit"":""in""}","{""value"":2.875,""unit"":""in""}","{""value"":20.125,""unit"":""in""}"
7715404415079,UPDATE,"{""value"":15.141,""unit"":""in""}","{""value"":2.875,""unit"":""in""}","{""value"":20.125,""unit"":""in""}"
7715404447847,UPDATE,"{""value"":15.141,""unit"":""in""}","{""value"":2.875,""unit"":""in""}","{""value"":20.125,""unit"":""in""}"
7715404480615,UPDATE,"{""value"":4.45,""unit"":""in""}","{""value"":3.85,""unit"":""in""}","{""value"":0.8,""unit"":""in""}"
7715404513383,UPDATE,"{""value"":5.984,""unit"":""in""}","{""value"":3.386,""unit"":""in""}","{""value"":3.386,""unit"":""in""}"
7715404546151,UPDATE,"{""value"":5.984,""unit"":""in""}","{""value"":3.386,""unit"":""in""}","{""value"":3.386,""unit"":""in""}"
7715404578919,UPDATE,"{""value"":4.45,""unit"":""in""}","{""value"":3.85,""unit"":""in""}","{""value"":0.8,""unit"":""in""}"
7715404611687,UPDATE,"{""value"":4.45,""unit"":""in""}","{""value"":3.85,""unit"":""in""}","{""value"":0.8,""unit"":""in""}"
7715404677223,UPDATE,"{""value"":25.25,""unit"":""in""}","{""value"":19,""unit"":""in""}","{""value"":10.063,""unit"":""in""}"
7715404709991,UPDATE,"{""value"":21.688,""unit"":""in""}","{""value"":15.688,""unit"":""in""}","{""value"":8.813,""unit"":""in""}"
7715404742759,UPDATE,"{""value"":16,""unit"":""in""}","{""value"":16,""unit"":""in""}","{""value"":8.188,""unit"":""in""}"
7715404775527,UPDATE,"{""value"":16,""unit"":""in""}","{""value"":16,""unit"":""in""}","{""value"":8.188,""unit"":""in""}"
7715404873831,UPDATE,"{""value"":33.375,""unit"":""in""}","{""value"":12.625,""unit"":""in""}","{""value"":21.375,""unit"":""in""}"
7715404906599,UPDATE,"{""value"":18.688,""unit"":""in""}","{""value"":13.688,""unit"":""in""}","{""value"":8.813,""unit"":""in""}"
7715404939367,UPDATE,"{""value"":20.5,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":7.375,""unit"":""in""}"
7715404972135,UPDATE,"{""value"":20.5,""unit"":""in""}","{""value"":10.5,""unit"":""in""}","{""value"":7.375,""unit"":""in""}"
7715405004903,UPDATE,"{""value"":32.5,""unit"":""in""}","{""value"":16.25,""unit"":""in""}","{""value"":31.25,""unit"":""in""}"
7715405234279,UPDATE,"{""value"":32.5,""unit"":""in""}","{""value"":16.25,""unit"":""in""}","{""value"":31.25,""unit"":""in""}"
7715405267047,UPDATE,"{""value"":31.938,""unit"":""in""}","{""value"":17.625,""unit"":""in""}","{""value"":32.938,""unit"":""in""}"
7715405299815,UPDATE,"{""value"":33.25,""unit"":""in""}","{""value"":16.063,""unit"":""in""}","{""value"":31.375,""unit"":""in""}"
7715405332583,UPDATE,"{""value"":33.25,""unit"":""in""}","{""value"":16.063,""unit"":""in""}","{""value"":31.375,""unit"":""in""}"
7715405365351,UPDATE,"{""value"":29.375,""unit"":""in""}","{""value"":17.375,""unit"":""in""}","{""value"":18.813,""unit"":""in""}"
7715405398119,UPDATE,"{""value"":29.375,""unit"":""in""}","{""value"":17.375,""unit"":""in""}","{""value"":18.313,""unit"":""in""}"
7715405430887,UPDATE,"{""value"":17,""unit"":""in""}","{""value"":9.625,""unit"":""in""}","{""value"":16.25,""unit"":""in""}"
7715405463655,UPDATE,"{""value"":17.188,""unit"":""in""}","{""value"":9.813,""unit"":""in""}","{""value"":16.875,""unit"":""in""}"
7715405529191,UPDATE,"{""value"":30.563,""unit"":""in""}","{""value"":19.625,""unit"":""in""}","{""value"":29,""unit"":""in""}"
7715405561959,UPDATE,"{""value"":10.063,""unit"":""in""}","{""value"":8.438,""unit"":""in""}","{""value"":5.313,""unit"":""in""}"
7715405594727,UPDATE,"{""value"":10.063,""unit"":""in""}","{""value"":8.438,""unit"":""in""}","{""value"":5.313,""unit"":""in""}"
7715405627495,UPDATE,"{""value"":19.188,""unit"":""in""}","{""value"":8.438,""unit"":""in""}","{""value"":6.313,""unit"":""in""}"
7715405660263,UPDATE,"{""value"":6.311,""unit"":""in""}","{""value"":5.688,""unit"":""in""}","{""value"":4.248,""unit"":""in""}"
7715405758567,UPDATE,"{""value"":9.25,""unit"":""in""}","{""value"":1.57,""unit"":""in""}","{""value"":1.97,""unit"":""in""}"
7715405824103,UPDATE,"{""value"":9.188,""unit"":""in""}","{""value"":8.5,""unit"":""in""}","{""value"":3.125,""unit"":""in""}"
7715405856871,UPDATE,"{""value"":3.55,""unit"":""in""}","{""value"":2.85,""unit"":""in""}","{""value"":1.45,""unit"":""in""}"
7715405889639,UPDATE,"{""value"":3.35,""unit"":""in""}","{""value"":3.8,""unit"":""in""}","{""value"":1.2,""unit"":""in""}"
7715408609383,UPDATE,"{""value"":4.03,""unit"":""in""}","{""value"":4.57,""unit"":""in""}","{""value"":12.66,""unit"":""in""}"
7715408674919,UPDATE,"{""value"":16.31,""unit"":""in""}","{""value"":9.19,""unit"":""in""}","{""value"":21.44,""unit"":""in""}"
7715408740455,UPDATE,"{""value"":30.66,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":12.51,""unit"":""in""}"
7715408773223,UPDATE,"{""value"":30.66,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":14.01,""unit"":""in""}"
7715408805991,UPDATE,"{""value"":37.72,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":12.51,""unit"":""in""}"
7715408871527,UPDATE,"{""value"":42,""unit"":""in""}","{""value"":17,""unit"":""in""}","{""value"":26,""unit"":""in""}"
7715408904295,UPDATE,"{""value"":42,""unit"":""in""}","{""value"":17,""unit"":""in""}","{""value"":26,""unit"":""in""}"
7715408937063,UPDATE,"{""value"":24,""unit"":""in""}","{""value"":24,""unit"":""in""}","{""value"":12,""unit"":""in""}"
7715409002599,UPDATE,"{""value"":23.31,""unit"":""in""}","{""value"":19.56,""unit"":""in""}","{""value"":9.06,""unit"":""in""}"
7715409035367,UPDATE,"{""value"":23.31,""unit"":""in""}","{""value"":19.56,""unit"":""in""}","{""value"":9.06,""unit"":""in""}"
7715409068135,UPDATE,"{""value"":37.72,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":10.51,""unit"":""in""}"
7715409100903,UPDATE,"{""value"":19.31,""unit"":""in""}","{""value"":7.81,""unit"":""in""}","{""value"":25.94,""unit"":""in""}"
7715409133671,UPDATE,"{""value"":26.28,""unit"":""in""}","{""value"":24.22,""unit"":""in""}","{""value"":8.51,""unit"":""in""}"
7715409166439,UPDATE,"{""value"":30.66,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":9.51,""unit"":""in""}"
7715409199207,UPDATE,"{""value"":20.5,""unit"":""in""}","{""value"":19.7,""unit"":""in""}","{""value"":24.4,""unit"":""in""}"
7715409231975,UPDATE,"{""value"":24,""unit"":""in""}","{""value"":28.7,""unit"":""in""}","{""value"":25,""unit"":""in""}"
7715409264743,UPDATE,"{""value"":20.5,""unit"":""in""}","{""value"":19.7,""unit"":""in""}","{""value"":34.2,""unit"":""in""}"
7715409297511,UPDATE,"{""value"":24,""unit"":""in""}","{""value"":28.7,""unit"":""in""}","{""value"":34.2,""unit"":""in""}"
7715409363047,UPDATE,"{""value"":4.6,""unit"":""in""}","{""value"":4.5,""unit"":""in""}","{""value"":3.9,""unit"":""in""}"
7715409395815,UPDATE,"{""value"":14,""unit"":""in""}","{""value"":1,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7715409428583,UPDATE,"{""value"":4,""unit"":""in""}","{""value"":1,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7715409494119,UPDATE,"{""value"":5.438,""unit"":""in""}","{""value"":5.438,""unit"":""in""}","{""value"":5.75,""unit"":""in""}"
7715409526887,UPDATE,"{""value"":4.5,""unit"":""in""}","{""value"":4.7,""unit"":""in""}","{""value"":3.2,""unit"":""in""}"
7715409559655,UPDATE,"{""value"":14.25,""unit"":""in""}","{""value"":8.25,""unit"":""in""}","{""value"":2.5,""unit"":""in""}"
7715409657959,UPDATE,"{""value"":31.25,""unit"":""in""}","{""value"":6.25,""unit"":""in""}","{""value"":2.25,""unit"":""in""}"
7715409690727,UPDATE,"{""value"":12.19,""unit"":""in""}","{""value"":7.38,""unit"":""in""}","{""value"":4.38,""unit"":""in""}"
7715409723495,UPDATE,"{""value"":12.19,""unit"":""in""}","{""value"":7.38,""unit"":""in""}","{""value"":4.38,""unit"":""in""}"
7715409756263,UPDATE,"{""value"":25,""unit"":""in""}","{""value"":8.5,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715409789031,UPDATE,"{""value"":4.875,""unit"":""in""}","{""value"":4.875,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7715409821799,UPDATE,"{""value"":25,""unit"":""in""}","{""value"":11,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715409952871,UPDATE,"{""value"":12,""unit"":""in""}","{""value"":10,""unit"":""in""}","{""value"":8,""unit"":""in""}"
7715409985639,UPDATE,"{""value"":20.81,""unit"":""in""}","{""value"":9.31,""unit"":""in""}","{""value"":27.94,""unit"":""in""}"
7715410018407,UPDATE,"{""value"":30.66,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":10.51,""unit"":""in""}"
7715410083943,UPDATE,"{""value"":44.85,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":10.51,""unit"":""in""}"
7715410116711,UPDATE,"{""value"":23.53,""unit"":""in""}","{""value"":19.78,""unit"":""in""}","{""value"":8.51,""unit"":""in""}"
7715410182247,UPDATE,"{""value"":19.31,""unit"":""in""}","{""value"":7.81,""unit"":""in""}","{""value"":25.94,""unit"":""in""}"
7715410215015,UPDATE,"{""value"":30.66,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":9.51,""unit"":""in""}"
7715410313319,UPDATE,"{""value"":44.85,""unit"":""in""}","{""value"":26.28,""unit"":""in""}","{""value"":10.51,""unit"":""in""}"
7715410346087,UPDATE,"{""value"":41.63,""unit"":""in""}","{""value"":26.13,""unit"":""in""}","{""value"":39.88,""unit"":""in""}"
7715410378855,UPDATE,"{""value"":24,""unit"":""in""}","{""value"":28.7,""unit"":""in""}","{""value"":25,""unit"":""in""}"
7715410411623,UPDATE,"{""value"":20.53,""unit"":""in""}","{""value"":19.66,""unit"":""in""}","{""value"":29,""unit"":""in""}"
7715410444391,UPDATE,"{""value"":24,""unit"":""in""}","{""value"":28.7,""unit"":""in""}","{""value"":34.2,""unit"":""in""}"
7715410477159,UPDATE,"{""value"":20.53,""unit"":""in""}","{""value"":19.66,""unit"":""in""}","{""value"":38.26,""unit"":""in""}"
7715410542695,UPDATE,"{""value"":46.25,""unit"":""in""}","{""value"":15.75,""unit"":""in""}","{""value"":28,""unit"":""in""}"
7715410575463,UPDATE,"{""value"":59.75,""unit"":""in""}","{""value"":60.76,""unit"":""in""}","{""value"":39.88,""unit"":""in""}"
7715410608231,UPDATE,"{""value"":19.88,""unit"":""in""}","{""value"":11.5,""unit"":""in""}","{""value"":23.75,""unit"":""in""}"
7715410673767,UPDATE,"{""value"":25,""unit"":""in""}","{""value"":12.5,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7715410706535,UPDATE,"{""value"":18.81,""unit"":""in""}","{""value"":9.69,""unit"":""in""}","{""value"":21.19,""unit"":""in""}"
7715410739303,UPDATE,"{""value"":20.31,""unit"":""in""}","{""value"":8.81,""unit"":""in""}","{""value"":24.94,""unit"":""in""}"
7715410772071,UPDATE,"{""value"":18,""unit"":""in""}","{""value"":16,""unit"":""in""}","{""value"":14,""unit"":""in""}"
7715427287143,UPDATE,"{""value"":28.625,""unit"":""in""}","{""value"":14.75,""unit"":""in""}","{""value"":14.375,""unit"":""in""}"
7715427811431,UPDATE,"{""value"":8.86,""unit"":""in""}","{""value"":8.031,""unit"":""in""}","{""value"":1.732,""unit"":""in""}"
7715427844199,UPDATE,"{""value"":8.2,""unit"":""in""}","{""value"":4.2,""unit"":""in""}","{""value"":1.4,""unit"":""in""}"
7715427876967,UPDATE,"{""value"":4.921,""unit"":""in""}","{""value"":4.134,""unit"":""in""}","{""value"":1.181,""unit"":""in""}"
7715427942503,UPDATE,"{""value"":11.4,""unit"":""in""}","{""value"":4.4,""unit"":""in""}","{""value"":1.4,""unit"":""in""}"
7715428008039,UPDATE,"{""value"":11.57,""unit"":""in""}","{""value"":4.528,""unit"":""in""}","{""value"":1.22,""unit"":""in""}"
7715428040807,UPDATE,"{""value"":3.2,""unit"":""in""}","{""value"":2.6,""unit"":""in""}","{""value"":2,""unit"":""in""}"
7715428073575,UPDATE,"{""value"":5.827,""unit"":""in""}","{""value"":9.567,""unit"":""in""}","{""value"":2.323,""unit"":""in""}"
7715428106343,UPDATE,"{""value"":3.15,""unit"":""in""}","{""value"":1.969,""unit"":""in""}","{""value"":0.984,""unit"":""in""}"
7715428139111,UPDATE,"{""value"":8.6,""unit"":""in""}","{""value"":3.8,""unit"":""in""}","{""value"":2.6,""unit"":""in""}"
7715428204647,UPDATE,"{""value"":8.4,""unit"":""in""}","{""value"":3.8,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715428237415,UPDATE,"{""value"":11.063,""unit"":""in""}","{""value"":4.882,""unit"":""in""}","{""value"":3.268,""unit"":""in""}"
7715428270183,UPDATE,"{""value"":10.63,""unit"":""in""}","{""value"":4.606,""unit"":""in""}","{""value"":3.11,""unit"":""in""}"
7715428302951,UPDATE,"{""value"":8.465,""unit"":""in""}","{""value"":4.331,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7715428335719,UPDATE,"{""value"":10.63,""unit"":""in""}","{""value"":4.606,""unit"":""in""}","{""value"":3.11,""unit"":""in""}"
7715428368487,UPDATE,"{""value"":19.488,""unit"":""in""}","{""value"":10.236,""unit"":""in""}","{""value"":7.48,""unit"":""in""}"
7715428401255,UPDATE,"{""value"":9.252,""unit"":""in""}","{""value"":3.543,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7715428466791,UPDATE,"{""value"":9.25,""unit"":""in""}","{""value"":3.563,""unit"":""in""}","{""value"":3.563,""unit"":""in""}"
7715428532327,UPDATE,"{""value"":3.937,""unit"":""in""}","{""value"":3.149,""unit"":""in""}","{""value"":3.149,""unit"":""in""}"
7715428565095,UPDATE,"{""value"":2.952,""unit"":""in""}","{""value"":2.007,""unit"":""in""}","{""value"":2.992,""unit"":""in""}"
7715428630631,UPDATE,"{""value"":2.2,""unit"":""in""}","{""value"":2.2,""unit"":""in""}","{""value"":2,""unit"":""in""}"
7715428696167,UPDATE,"{""value"":2.756,""unit"":""in""}","{""value"":0.984,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7715428728935,UPDATE,"{""value"":8.11,""unit"":""in""}","{""value"":7.953,""unit"":""in""}","{""value"":3.622,""unit"":""in""}"
7715428794471,UPDATE,"{""value"":8.11,""unit"":""in""}","{""value"":7.953,""unit"":""in""}","{""value"":3.622,""unit"":""in""}"
7715428827239,UPDATE,"{""value"":9.449,""unit"":""in""}","{""value"":8.74,""unit"":""in""}","{""value"":5.118,""unit"":""in""}"
7715428892775,UPDATE,"{""value"":13.78,""unit"":""in""}","{""value"":6.496,""unit"":""in""}","{""value"":2.953,""unit"":""in""}"
7715428958311,UPDATE,"{""value"":10.2,""unit"":""in""}","{""value"":9.2,""unit"":""in""}","{""value"":5.2,""unit"":""in""}"
7715428991079,UPDATE,"{""value"":9.449,""unit"":""in""}","{""value"":8.74,""unit"":""in""}","{""value"":5.118,""unit"":""in""}"
7715429023847,UPDATE,"{""value"":9.055,""unit"":""in""}","{""value"":5.118,""unit"":""in""}","{""value"":5.118,""unit"":""in""}"
7715429056615,UPDATE,"{""value"":13.386,""unit"":""in""}","{""value"":6.692,""unit"":""in""}","{""value"":2.755,""unit"":""in""}"
7715429089383,UPDATE,"{""value"":18.504,""unit"":""in""}","{""value"":7.677,""unit"":""in""}","{""value"":3.937,""unit"":""in""}"
7715429122151,UPDATE,"{""value"":14.764,""unit"":""in""}","{""value"":11.535,""unit"":""in""}","{""value"":7.283,""unit"":""in""}"
7715429154919,UPDATE,"{""value"":23.03,""unit"":""in""}","{""value"":7.48,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7715429220455,UPDATE,"{""value"":22,""unit"":""in""}","{""value"":8.5,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715429253223,UPDATE,"{""value"":14.96,""unit"":""in""}","{""value"":6.102,""unit"":""in""}","{""value"":2.559,""unit"":""in""}"
7715429285991,UPDATE,"{""value"":35.83,""unit"":""in""}","{""value"":9.843,""unit"":""in""}","{""value"":9.055,""unit"":""in""}"
7715429318759,UPDATE,"{""value"":15,""unit"":""in""}","{""value"":7.5,""unit"":""in""}","{""value"":3,""unit"":""in""}"
7715429351527,UPDATE,"{""value"":14.96,""unit"":""in""}","{""value"":7.48,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7715429384295,UPDATE,"{""value"":22,""unit"":""in""}","{""value"":8.5,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715429417063,UPDATE,"{""value"":35.83,""unit"":""in""}","{""value"":9.843,""unit"":""in""}","{""value"":9.055,""unit"":""in""}"
7715429482599,UPDATE,"{""value"":21.85,""unit"":""in""}","{""value"":8.858,""unit"":""in""}","{""value"":2.755,""unit"":""in""}"
7715429515367,UPDATE,"{""value"":22,""unit"":""in""}","{""value"":8.5,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7715429548135,UPDATE,"{""value"":19.882,""unit"":""in""}","{""value"":8.976,""unit"":""in""}","{""value"":4.528,""unit"":""in""}"
7715429580903,UPDATE,"{""value"":7.874,""unit"":""in""}","{""value"":7.087,""unit"":""in""}","{""value"":9.567,""unit"":""in""}"
7715429613671,UPDATE,"{""value"":4.134,""unit"":""in""}","{""value"":4.134,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7715429646439,UPDATE,"{""value"":5,""unit"":""in""}","{""value"":3.8,""unit"":""in""}","{""value"":3.8,""unit"":""in""}"
7715429711975,UPDATE,"{""value"":4.843,""unit"":""in""}","{""value"":4.528,""unit"":""in""}","{""value"":7.559,""unit"":""in""}"
7715429744743,UPDATE,"{""value"":8.898,""unit"":""in""}","{""value"":4.134,""unit"":""in""}","{""value"":2.362,""unit"":""in""}"
7715429777511,UPDATE,"{""value"":4.843,""unit"":""in""}","{""value"":4.528,""unit"":""in""}","{""value"":7.559,""unit"":""in""}"
7715429810279,UPDATE,"{""value"":45.062,""unit"":""in""}","{""value"":12.625,""unit"":""in""}","{""value"":4.312,""unit"":""in""}"
7715429843047,UPDATE,"{""value"":2.953,""unit"":""in""}","{""value"":2.953,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7715429875815,UPDATE,"{""value"":10.04,""unit"":""in""}","{""value"":10.039,""unit"":""in""}","{""value"":4.331,""unit"":""in""}"
7715429941351,UPDATE,"{""value"":45.08,""unit"":""in""}","{""value"":12.598,""unit"":""in""}","{""value"":5.709,""unit"":""in""}"
7715429974119,UPDATE,"{""value"":9.06,""unit"":""in""}","{""value"":1.772,""unit"":""in""}","{""value"":1.772,""unit"":""in""}"
7715430006887,UPDATE,"{""value"":9.06,""unit"":""in""}","{""value"":1.772,""unit"":""in""}","{""value"":1.772,""unit"":""in""}"
7715430039655,UPDATE,"{""value"":9.06,""unit"":""in""}","{""value"":1.772,""unit"":""in""}","{""value"":1.772,""unit"":""in""}"
7715430105191,UPDATE,"{""value"":8.07,""unit"":""in""}","{""value"":2.756,""unit"":""in""}","{""value"":8.268,""unit"":""in""}"
7715430137959,UPDATE,"{""value"":63.75,""unit"":""in""}","{""value"":12.625,""unit"":""in""}","{""value"":3.938,""unit"":""in""}"
7715430236263,UPDATE,"{""value"":16.535,""unit"":""in""}","{""value"":13.78,""unit"":""in""}","{""value"":3.74,""unit"":""in""}"
7715430301799,UPDATE,"{""value"":28.504,""unit"":""in""}","{""value"":4.37,""unit"":""in""}","{""value"":1.654,""unit"":""in""}"
7715430334567,UPDATE,"{""value"":40.748,""unit"":""in""}","{""value"":4.39,""unit"":""in""}","{""value"":1.654,""unit"":""in""}"
7715430367335,UPDATE,"{""value"":40.354,""unit"":""in""}","{""value"":4.528,""unit"":""in""}","{""value"":1.772,""unit"":""in""}"
