sku,vendor,ptype,price,lb,usd_lb,teto_lb,handle,variant_id,product_id
GVLF-479-100.150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,718.69,0.34,2113.8,24.22,1x1-1-2-female-adapter-316-stainless-steel-press,44353404371047,7716759634023
MLWV-BA-475B-300,Milwaukee Valve,FIP Ball Valves,716.16,1.83,391.3,24.13,3-fip-x-fip-brass-full-port-ball-valve-600-wog-rptfe-seat-chrome-plated-ball,44350951751783,7715565011047
GVLF-473-100.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,714.31,0.34,2100.9,24.07,1x1-2-tee-316-stainless-steel-press,44353402241127,7716757569639
VEGA-20795,Viega,Press Fittings - Copper (CTS),713.69,0.8,892.1,24.05,4-x-4-x-1-1-4-p-p-p-tee-reducing-propress,44353443430503,7716791910503
DAYT-DSE-23322-1,Dayton,Drop-In Sinks,712.5,1.0,712.5,24.01,dayton-stainless-steel-33-x-22-x-8-1-16-1-hole-equal-double-bowl-drop-in-sink,44350519738471,7715347038311
SLOA-0335017,Sloan,Flush Valve Parts & Accessories,711.59,3.0,237.2,23.98,eaf19a-sensor-asm-hrdw-w-o-click-eaf200,44351415877735,7715791962215
VEGA-20839,Viega,Press Fittings - Copper (CTS),710.14,0.5,1420.3,23.93,4x4-p-fpt-female-adapter-propress,44353443954791,7716792434791
MILW-48-17-3070,Milwaukee Tools,Core Bits,707.19,2.0,353.6,23.83,7-diamond-premium-wet-core-bit,44350920392807,7715541418087
GVLF-7051SS-300-304,Gruvlok,Gruvlok Fittings,705.99,2.7,261.5,23.79,3-45-elbow-304-stainless-steel-gr-x-gr,44350742003815,7715445342311
GVLF-616-250.200-ENP,Gruvlok,Gruvlok Copper Fittings,705.66,2.9,243.3,23.78,2-1-2-x-2-coupling-reducing-copper-gr-x-gr-en,44350732796007,7715438428263
GVLF-485-050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,704.25,0.5,1408.5,23.73,1-2-union-316-stainless-steel-press,44353404764263,7716760027239
GROH-29.138000,Grohe,Thermostatic Valve Trims,700.9,1.8,389.4,23.62,triple-function-thermostatic-valve-trim-in-grohe-chrome,44350725259367,7715432202343
GROH-29.142000,Grohe,Thermostatic Valve Trims,700.9,2.26,310.1,23.62,triple-function-thermostatic-valve-trim-in-grohe-chrome-groh-29-142000,44350725357671,7715432300647
GVLF-7074T-300-PNTD,Gruvlok,Gruvlok Fittings,699.22,2.0,349.6,23.56,3-cap-painted-gr,44350745084007,7715447701607
MPEX-3810400,MrPEX Systems,Manifolds (Radiant Heating),697.41,0.8,871.8,23.5,4-loop-composite-manifold-valve-flowmeter-complete-kit,44351004311655,7715600203879
MOEN-TS2712EPBN,Moen,Shower Trim Sets,695.82,3.3,210.9,23.45,moen-90-degree-single-handle-shower-faucet-trim-kit-in-brushed-nickel-showerhead-and-valve-sold-separately,44350993399911,7715590963303
HGRO-15708001,Hansgrohe,Thermostatic Valve Trims,693.9,1.0,693.9,23.38,hansgrohe-ecostat-e-thermostatic-trim-with-volume-control-and-diverter-in-chrome,44350758944871,7715454648423
HGRO-15728001,Hansgrohe,Thermostatic Valve Trims,693.9,1.0,693.9,23.38,hansgrohe-ecostat-classic-thermostatic-trim-with-volume-control-and-diverter-square-in-chrome,44350759207015,7715454877799
HGRO-15758001,Hansgrohe,Thermostatic Valve Trims,693.9,1.0,693.9,23.38,hansgrohe-ecostat-s-thermostatic-trim-with-volume-control-and-diverter-in-chrome,44350760878183,7715455107175
DXVF-D35005522.191,DXV,Diverter Valves,693.6,3.0,231.2,23.37,2-handle-thermostatic-rough-valve-with-2-way-diverter-non-shared-functions,44350686756967,7715405594727
FRAN-CUX11027,Franke,Undermount Sinks,692.78,1.0,692.8,23.35,franke-cube-28-5-in-x-17-7-in-18-gauge-stainless-steel-undermount-single-bowl-kitchen-sink-cux11027,44350701830247,7715417227367
GROH-24.107EN0,Grohe,Thermostatic Valve Trims,680.4,1.0,680.4,22.93,single-function-2-handle-thermostatic-valve-trim-in-grohe-brushed-nickel,44350722211943,7715429580903
BRIZ-T60076-PN,Brizo,Thermostatic Valve Trims,676.51,1.0,676.5,22.8,brizo-invari-tempassure-thermostatic-valve-only-trim-polished-nickel,44350375264359,7715266003047
FERX-60003,Fernox,Magnetic Boiler Filter,674.07,2.0,337.0,22.72,tf-1-magnetic-filter-and-non-mag-debris-filter-includes-1-fittings,44350696816743,7715412574311
HGRO-75020671,Hansgrohe,Single-Hole Faucets,670.5,0.99,677.3,22.6,hansgrohe-vivenis-single-hole-faucet-110-with-pop-up-drain-1-2-gpm-in-matte-black,44350772707431,7715459301479
JOMA-600-06DSBL,Jomar,Butterfly Valves,670.46,1.8,372.5,22.59,6-lug-style-epoxy-coated-ductile-iron-body-stainless-steel-disc,44350834999399,7715488858215
JOMA-600-06DSEL,Jomar,Butterfly Valves,670.46,2.0,335.2,22.59,6-lug-style-epoxy-coated-ductile-iron-body-stainless-steel-disc-joma-600-06dsel,44350835064935,7715488923751
GVLF-618-200.075,Gruvlok,Gruvlok Copper Fittings,669.03,1.6,418.1,22.55,2-x-3-4-tee-reducing-copper-gr-x-gr-x-gr,44350733189223,7715438755943
GVLF-618-200.100,Gruvlok,Gruvlok Copper Fittings,669.03,1.8,371.7,22.55,2-x-1-tee-reducing-copper-gr-x-gr-x-gr,44350733221991,7715438788711
GVLF-618-200.125,Gruvlok,Gruvlok Copper Fittings,669.03,2.0,334.5,22.55,2-x-1-1-4-tee-reducing-copper-gr-x-gr-x-gr,44350733254759,7715438821479
GVLF-618-200.150,Gruvlok,Gruvlok Copper Fittings,669.03,2.0,334.5,22.55,2-x-1-1-2-tee-reducing-copper-gr-x-gr-x-gr,44350733287527,7715438854247
GVLF-442-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,664.0,0.34,1952.9,22.38,1-tee-316-stainless-steel-press,44353401356391,7716756684903
PEXG-PG803186,PexGun,Tools (Radiant Heating),661.88,2.19,302.2,22.31,pexgun-galv-wire-50-pack,44351279857767,7715718365287
GVLF-474-200.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,657.64,0.34,1934.2,22.16,2x3-4-fitting-reducer-316-stainless-steel-press,44353402765415,7716758093927
DXVF-D35005511.191,DXV,Volume Control Valves,657.6,0.9,730.7,22.16,2-handle-thermostatic-rough-valve-with-volume-control,44350686724199,7715405561959
GVLF-A7050SS-300-304,Gruvlok,Gruvlok Fittings,656.55,2.87,228.8,22.13,3-90-elbow-304-stainless-steel-gr-x-gr,44350748688487,7715449897063
HGRO-15757001,Hansgrohe,Thermostatic Valve Trims,654.3,1.0,654.3,22.05,hansgrohe-ecostat-s-thermostatic-trim-with-volume-control-in-chrome,44350760812647,7715455041639
GVLF-479-200-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,653.94,0.34,1923.4,22.04,2-female-adapter-316-stainless-steel-press,44353404502119,7716759765095
MPEX-3250500,MrPEX Systems,Manifolds (Radiant Heating),652.83,0.8,816.0,22.0,5-branches-1-1-4-stainless-steel-manifold-assembly-w-flowmeter-and-ball-valve,44351003263079,7715599286375
GROH-29.137000,Grohe,Thermostatic Valve Trims,650.79,1.78,365.6,21.93,dual-function-thermostatic-valve-trim-in-grohe-chrome,44350725161063,7715432136807
GVLF-7087-300-GALV,Gruvlok,Gruvlok Fittings,647.03,2.5,258.8,21.8,3-female-adapter-galvanized-gr-x-fpt,44350745804903,7715448324199
VEGA-28670,Viega,Press Fittings - Gas,646.92,0.95,681.0,21.8,4x4x4-p-p-p-tee-reducing-megapress-g,44353451982951,7716800135271
GVLF-A7050SS-250-304,Gruvlok,Gruvlok Fittings,645.06,1.76,366.5,21.74,2-1-2-90-elbow-304-stainless-steel-gr-x-gr-gvlf-a7050ss-250-304,44350748590183,7715449831527
WATT-0111764,Watts,Accessories,644.16,1.8,357.9,21.71,air-gap-for-2-1-2-to-10-957-series,44353487765607,7716834836583
STIE-205311,Stiebel Eltron,Water Heater Connectors,643.5,0.52,1237.5,21.69,wpm-hp-controller,44353372586087,7716728930407
DELT-T17467-BL,Delta,Tub-Shower Trim Sets,641.7,1.0,641.7,21.63,delta-ara-monitor-17-series-h2okinetic-tub-shower-trim-matte-black,44350583341159,7715375382631
MILW-2929S-20,Milwaukee Tools,Band Saws (M18),641.44,0.73,878.7,21.62,m18-fuel-deep-cut-dual-trigger-band-saw-w-one-key,44350915805287,7715536863335
MILW-2940-20,Milwaukee Tools,Transfer Pumps (M18),641.44,0.73,878.7,21.62,m18-brushless-stick-transfer-pump,44350915870823,7715536928871
WATT-0383020,Watts,Relief Valves,640.58,2.32,276.1,21.59,1-1-4-iron-boiler-pressure-relief-valve-30-psi-expanded-outlets,44353488650343,7716835197031
TEKM-712,tekmar Control Systems,Mixing Valve - Thermostatic,640.5,1.8,355.8,21.58,tekmar-mixing-valve-1-1-4-fip-3-way-712,44353386217575,7716741644391
VEGA-28690,Viega,Press Fittings - Gas,636.42,0.95,669.9,21.45,3-x-3-x-1-1-2-p-p-p-tee-reducing-megapress-g,44353452146791,7716800299111
MPEX-6114002,MrPEX Systems,Heat Transfer Products,634.0,2.04,310.8,21.37,15-75-x-15-75-retropanel-turn-around-for-1-2-pex-tubing,44351042388071,7715607314535
BURN-109706-02,US Boiler,US Boiler Parts,632.22,2.19,288.7,21.31,gas-cvrsn-nat-to-lp-7-9-section-0-2-000-ft-series-2e-hge,44353435140199,7716785193063
MOUN-MT7100-NL/CPB,Mountain Plumbing Products,Lavatory Supply Kits,628.88,0.53,1186.6,21.19,lavatory-supply-kit-contemporary-lever-handle-with-1-4-turn-ceramic-disc-cartridge-valve-mt5003l-nl-angle-p-trap-1-1-4-polished-chrome,44350998741095,7715595288679
MILW-3697-22,Milwaukee Tools,Combo Kits (M18),627.24,0.73,859.2,21.14,m18-fuel-2-tool-combo-kit,44350916722791,7715537780839
CTRO-IFCK0325,Centrotherm,Polypropylene Single Wall Venting,624.71,2.19,285.3,21.05,3-x-25-flex-chimney-kit,44350391910503,7715280650343
GVLF-442-075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,623.76,0.34,1834.6,21.02,3-4tee-tee-316-stainless-steel-press,44353401323623,7716756652135
GVLF-473-075.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,623.76,0.34,1834.6,21.02,3-4x1-2-tee-316-stainless-steel-press,44353402208359,7716757536871
MLWV-1509T-200,Milwaukee Valve,Check Valves,617.76,1.33,464.5,20.82,2-swt-x-swt-bronze-check-valve-125-swp-200-wog-horizontal-swing-bronze-seat-teflon-disc,44350949130343,7715562750055
MPEX-3810300,MrPEX Systems,Manifolds (Radiant Heating),616.51,0.8,770.6,20.78,3-loop-composite-manifold-valve-flowmeter-complete-kit,44351004278887,7715600171111
WATT-0382570,Watts,Relief Valves,614.73,2.32,265.0,20.72,1-iron-boiler-pressure-relief-valve-30-psi-expanded-outlets,44353488617575,7716835164263
GRUN-98420224,Grundfos,Hot Water Recirculating Pumps,614.56,2.5,245.8,20.71,comfort-10-16-a-pm-bu-lc,44350732042343,7715437740135
VEGA-28695,Viega,Press Fittings - Gas,614.16,0.95,646.5,20.7,3-x-3-x-1-1-4-p-p-p-tee-reducing-megapress-g,44353452179559,7716800331879
MILW-2829S-20,Milwaukee Tools,Band Saws (M18),612.42,0.73,838.9,20.64,m18-fuel-compact-dual-trigger-band-saw-tool-only,44350915215463,7715536273511
GVLF-660-400,Gruvlok,Gruvlok Copper Fittings,609.21,2.2,276.9,20.53,4-cap-copper-gr,44350735843431,7715441082471
HONE-PCVF-ECM2020-LF/U,Resideo,Variable Speed Circulators,608.53,2.19,277.9,20.51,wet-rotor-universal-ecm-120v-circulator-lead-free,44351319670887,7715740287079
VEGA-20863,Viega,Press Fittings - Copper (CTS),606.56,0.8,758.2,20.44,4-x-4-propress-x-flanged-300-psi-0-86-thick-copper-epdm-sealing-element-2-piece-straight-adapter-flange,44353444118631,7716792598631
GVLF-A7051SS-300-304,Gruvlok,Gruvlok Fittings,605.47,1.54,393.2,20.4,3-45-elbow-304-stainless-steel-gr-x-gr-gvlf-a7051ss-300-304,44350750589031,7715450126439
TACO-SPE-1,Taco Comfort Solutions,Hot Water Recirculating Pumps,604.03,0.5,1208.1,20.36,smartplus-e-ecm-hw-recirc-system-w-smartplug-control-composite-union-115v-fittings-needed-sold-separately,44353381400679,7716736860263
GVLF-467-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,603.64,0.34,1775.4,20.34,1-1-2-90-elbow-street-316-stainless-steel-press,44353401552999,7716756881511
GVLF-468-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,603.64,0.34,1775.4,20.34,1-1-2-90-elbow-316-stainless-steel-press,44353401716839,7716757045351
GVLF-478-075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,603.64,0.34,1775.4,20.34,3-4-tee-female-316-stainless-steel-press,44353403420775,7716758749287
VEGA-28685,Viega,Press Fittings - Gas,602.37,0.95,634.1,20.3,3x3x2-p-p-p-tee-reducing-megapress-g,44353452114023,7716800266343
GVLF-A7051SS-200-304,Gruvlok,Gruvlok Fittings,600.36,0.66,909.6,20.23,2-45-elbow-304-stainless-steel-gr-x-gr,44350748786791,7715449995367
CASH-23161-0045,Cash Acme,Backflow Preventers,599.29,0.5,1198.6,20.2,2-eb45-u-single-union-thread,44350388174951,7715277308007
GVLF-476-150.125-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,598.92,0.34,1761.5,20.18,1-1-2x1-1-4-male-adapter-316-stainless-steel-press,44353403289703,7716758618215
MPEX-6213431,MrPEX Systems,Manifolds (Radiant Heating),596.84,0.8,746.0,20.11,recess-mount-manifold-cabinet-un-assembled-w26-8-h27-2-31-1-d4-3-6-3,44351042551911,7715607478375
GROH-29.136000,Grohe,Thermostatic Valve Trims,596.12,1.77,336.8,20.09,single-function-thermostatic-valve-trim-in-grohe-chrome-groh-29-136000,44350725062759,7715432038503
CASH-23908-0045,Cash Acme,Pressure Reducing Valves,594.16,2.4,247.6,20.02,1-1-4-eb45-c-single-union-sweat,44350388338791,7715277471847
S&DT-RHEE-RTEH4208,Rheem Manufacturing,Point of Use Heaters,592.5,2.8,211.6,19.97,scratched-or-dented-all-sales-are-final-rheem-4-1-kw-208-v-non-thermostatic-tankless-electric-water-heater-for-handwashing,44351358992487,7715763093607
GVLF-SEAL-600,Gruvlok,Gruvlok Fittings,592.11,0.9,657.9,19.95,6-seal-ring-f-7012-7013,44350754619495,7715452616807
ELKA-LKSS1141A,Elkay,Drinking Fountain & Cooler Parts & Accessories,591.94,2.0,296.0,19.95,elkay-stainless-steel-classroom-bubbler,44350691377255,7715409920103
MLWV-507-112,Milwaukee Valve,Check Valves,591.28,1.33,444.6,19.93,1-1-2-fip-x-fip-bronze-check-valve-300-swp-600-wog-horizonatal-swing-bronze-seat,44350949785703,7715563307111
MOEN-UT3291BN,Moen,Tub-Shower Trim Sets,590.53,1.0,590.5,19.9,moen-align-m-core-3-series-1-handle-valve-trim-kit-in-brushed-nickel-valve-sold-separately,44350994808935,7715592175719
MILW-MXF010-0,Milwaukee Tools,Power Supply (MX),589.41,0.73,807.4,19.86,mx-fuel-portable-battery-extension,44350948048999,7715561832551
MILW-48-17-5060,Milwaukee Tools,Core Bits,588.86,2.0,294.4,19.84,6-diamond-ultra-wet-core-bit,44350920458343,7715541483623
GVLF-A7072SS-300.200-304,Gruvlok,Gruvlok Fittings,586.29,1.32,444.2,19.76,3-x-2-concentric-reducer-304-stainless-steel-gr-x-gr,44350752653415,7715451043943
GVLF-476-150.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,585.11,0.34,1720.9,19.72,1-1-2x3-4-male-adapter-316-stainless-steel-press,44353403224167,7716758552679
PEXG-PG803193,PexGun,Tools (Radiant Heating),585.0,2.19,267.1,19.71,pexgun-extension-arm,44351279890535,7715718398055
MPEX-5310106,MrPEX Systems,Wireless Controls,583.63,2.19,266.5,19.67,6-zone-wireless-pump-relay,44351042158695,7715607117927
MPEX-3250400,MrPEX Systems,Manifolds (Radiant Heating),582.84,0.8,728.5,19.64,4-branches-1-1-4-stainless-steel-manifold-assembly-w-flowmeter-and-ball-valve,44351003230311,7715599253607
GVLF-471-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,582.78,0.34,1714.1,19.64,1-1-2-45-elbow-316-stainless-steel-press,44353402142823,7716757471335
FRAN-MAG11029-MBK,Franke,Undermount Sinks,582.24,1.0,582.2,19.62,franke-maris-undermount-31-in-x-17-81-in-granite-single-bowl-kitchen-sink-in-matte-black,44350702059623,7715417456743
HONE-SV9641M4510/U,Resideo,Gas Valves,578.72,2.3,251.6,19.5,standard-opening-intermittent-pilot-with-comb-air-control,44351324553319,7715743662183
DELT-T24859-BL,Delta,Pressure Balance Valve Trims,577.8,1.0,577.8,19.47,delta-trinsic-contemporary-monitor-14-series-valve-trim-with-3-setting-integrated-diverter-matte-black,44350583472231,7715375513703
DELT-T27959-SS,Delta,Pressure Balance Valve Trims,577.8,2.78,207.8,19.47,delta-trinsic-contemporary-two-handle-monitor-17-series-valve-trim-with-6-setting-integrated-diverter-stainless,44350586388583,7715376693351
GVLF-652-300.150,Gruvlok,Gruvlok Copper Fittings,576.24,0.7,823.2,19.42,3-x-1-1-2-fitting-reducer-copper-gr-x-swt,44350735548519,7715440853095
GVLF-652-300.200,Gruvlok,Gruvlok Copper Fittings,576.24,1.0,576.2,19.42,3-x-2-fitting-reducer-copper-gr-x-swt,44350735646823,7715440918631
HONE-YTHX9421R7001WW/U,Resideo,Smart Thermostats,574.1,0.7,820.1,19.35,prestige-2-wire-iaq-kit-with-high-definition-color-touchscreen-white-front-white-sides-thermostat-with-redlink-technology-and-sensors,44351338414183,7715751460967
MILW-48-11-1862,Milwaukee Tools,M18 Batteries,572.79,1.5,381.9,19.3,m18-redlithium-high-output-xc6-0-battery-pack-2-pack,44350919966823,7715540992103
MILW-2929-20,Milwaukee Tools,Band Saws (M18),569.58,0.73,780.2,19.19,m18-fuel-deep-cut-band-saw,44350915739751,7715536797799
MOEN-UT3361BN,Moen,Tub-Shower Trim Sets,566.72,1.0,566.7,19.1,moen-cia-brushed-nickel-m-core-3-series-tub-shower-valve-only,44350994841703,7715592208487
VEGA-28665,Viega,Press Fittings - Gas,566.46,0.95,596.3,19.09,3x3x3-p-p-p-tee-reducing-megapress-g,44353451950183,7716800102503
GROH-38.996000,Grohe,Toilet Repair Parts & Accessories,564.21,0.63,895.6,19.01,2-x-4-in-wall-carrier-and-tank-for-toilet,44350727553127,7715434168423
GVLF-A7051SS-250-304,Gruvlok,Gruvlok Fittings,562.05,0.88,638.7,18.94,2-1-2-45-elbow-304-stainless-steel-gr-x-gr,44350748885095,7715450060903
JOMA-TGG-FCC,Jomar,Balancing Valves,561.44,1.8,311.9,18.92,2-sweat-balance-valve-sweat-connection-variable-orifice,44350836244583,7715489874023
RHEE-SP11798B,Rheem Manufacturing,"Controls, Switches & Sensors",560.13,0.93,602.3,18.88,100-to-180-deg-f-adjustment-5-deg-f-differential-255-psi-39-1-4-l-capillary-tube-192-deg-f-high-limit-85-deg-f-high-limit-differential-thermostat-with-1-box-1-instruction-sheet-1-4-x-4-aqua-protech-pr,44351356108903,7715760439399
GVLF-A7072SS-400.300-304,Gruvlok,Gruvlok Fittings,556.94,2.0,278.5,18.77,4-x-3-concentric-reducer-304-stainless-steel-gr-x-gr,44350752817255,7715451175015
GERB-D460076,Gerber,Rain Heads,556.5,1.9,292.9,18.75,drench-round-10-1-function-rain-showerhead-1-75gpm-chrome,44350713823335,7715424338023
IBCT-P-719,IBC,IBC Parts,556.08,2.19,253.9,18.74,gas-valve-assembly-kit-hc-dc-series,44350820581479,7715477913703
VEGA-20714,Viega,Press Fittings - Copper (CTS),554.55,2.2,252.1,18.69,2-1-2-x-2-x-2-1-2-p-p-p-tee-reducing-propress,44353442119783,7716791156839
WATT-0009280,Watts,Pressure Reducing Valves,554.5,2.4,231.0,18.69,3-4-lead-free-water-pressure-reducing-valve-npt-female-union-x-npt-female-polymer-seat-low-range-10-35-psi,44353486946407,7716834082919
MPEX-3810200,MrPEX Systems,Manifolds (Radiant Heating),553.11,0.8,691.4,18.64,2-loop-composite-manifold-valve-flowmeter-complete-kit,44351004246119,7715600138343
IBCT-P-708,IBC,IBC Parts,552.39,2.19,252.2,18.62,fan-replacement-kit-hc-dc-series,44350820515943,7715477848167
DELT-T27889-CZ-PR,Delta,Diverter Valve Trims,551.7,1.0,551.7,18.59,delta-tetra-17-series-integrated-diverter-trim-with-3-setting-lumicoat-champagne-bronze,44350585700455,7715376431207
VEGA-20829,Viega,Press Fittings - Copper (CTS),551.14,0.8,688.9,18.57,3x3-p-fpt-female-adapter-propress,44353443856487,7716792336487
TOTO-YT970-SS,Toto,Toilet Repair Parts & Accessories,550.23,0.63,873.4,18.54,toto-dual-flush-round-push-button-plate-for-select-duofit-in-wall-tank-unit-stainless-steel-yt970-ss,44353400242279,7716755570791
TOTO-YT980-SS,Toto,Toilet Repair Parts & Accessories,550.23,0.63,873.4,18.54,toto-dual-flush-push-button-plate-for-select-duofit-in-wall-tank-unit-stainless-steel-yt980-ss,44353400275047,7716755603559
MLWV-BA-400S-A200,Milwaukee Valve,FIP Ball Valves,547.63,1.83,299.3,18.46,2-fip-x-fip-bronze-full-port-ball-valve-150-swg-600-wog-rptfe-seat-stainless-steel-ball-mlwv-ba-400s-a200,44350951293031,7715564617831
HONE-DS06-104-DUT-LF/U,Resideo,Pressure Reducing Valves,547.26,0.5,1094.5,18.44,1-1-2-in-dialset-female-npt-double-union,44351310921831,7715736420455
MOEN-UTS32205,Moen,Diverter Valve Trims,545.58,1.0,545.6,18.39,moen-weymouth-1-handle-m-core-transfer-valve-trim-kit-in-chrome-valve-sold-separately,44350995071079,7715592405095
WOOD-68C-4,"Woodford Manufacturing Company, LLC",Freezeless Hydrants,542.73,1.51,359.4,18.29,model-68-freezeless-hydrants-sweat-3-4-connection-wall-depth-4,44353497038951,7716842995815
VEGA-20798,Viega,Press Fittings - Copper (CTS),541.28,0.8,676.6,18.24,3-x-3-x-1-1-2-p-p-p-tee-reducing-propress,44353443463271,7716791943271
VEGA-22308,Viega,Press Fittings - Copper (CTS),541.28,2.05,264.0,18.24,3x3x1-p-p-p-tee-reducing-propress,44353444610151,7716793090151
MILW-3522-21,Milwaukee Tools,Level & Square,541.0,0.95,569.5,18.23,usb-rechargeable-green-cross-line-plumb-points-laser,44350916558951,7715537616999
HONE-SV9601M4571/U,Resideo,Gas Valves,540.93,2.3,235.2,18.23,standard-opening-smartvalve-intermittent-hot-surface-pilot-ignition-natural-lp-with-included-conversion-kit-3-4-in-npt-x-3-4-in-npt,44351324520551,7715743629415
MLWV-1182-112,Milwaukee Valve,Gate Valves,540.83,1.44,375.6,18.23,1-1-2-fip-x-fip-bronze-gate-valve-300-swp-1000-wog-non-rising-stem-cu-ni-seat-solid-wedge-disc,44350948638823,7715562324071
